state_spaces:  {'first_0': Box(0.0, 1.0, (128,), float32), 'second_0': Box(0.0, 1.0, (128,), float32)} ,  action_spaces:  {'first_0': Discrete(18), 'second_0': Discrete(18)}
['first_0', 'second_0']
# of episode :260
exploiter avg. score: 53.7, avg. epi length: 602
# of episode :280
exploiter avg. score: 20.3, avg. epi length: 774
# of episode :300
exploiter avg. score: -5.95, avg. epi length: 745
# of episode :320
exploiter avg. score: 55.4, avg. epi length: 646
# of episode :340
exploiter avg. score: 56.0, avg. epi length: 569
# of episode :360
exploiter avg. score: 36.8, avg. epi length: 701
# of episode :380
exploiter avg. score: 50.2, avg. epi length: 727
# of episode :400
exploiter avg. score: 28.55, avg. epi length: 931
# of episode :420
exploiter avg. score: 44.55, avg. epi length: 1044
# of episode :440
exploiter avg. score: 19.4, avg. epi length: 926
# of episode :460
exploiter avg. score: 5.5, avg. epi length: 1045
# of episode :480
exploiter avg. score: 6.15, avg. epi length: 1092
# of episode :500
exploiter avg. score: 30.75, avg. epi length: 931
# of episode :520
exploiter avg. score: 35.4, avg. epi length: 871
# of episode :540
exploiter avg. score: -5.0, avg. epi length: 671
# of episode :560
exploiter avg. score: 6.3, avg. epi length: 591
# of episode :580
exploiter avg. score: 33.45, avg. epi length: 534
# of episode :600
exploiter avg. score: 60.55, avg. epi length: 511
# of episode :620
exploiter avg. score: 48.4, avg. epi length: 412
# of episode :640
exploiter avg. score: 53.95, avg. epi length: 422
# of episode :660
exploiter avg. score: 30.5, avg. epi length: 493
# of episode :680
exploiter avg. score: 30.0, avg. epi length: 582
# of episode :700
exploiter avg. score: 8.25, avg. epi length: 645
# of episode :720
exploiter avg. score: 14.3, avg. epi length: 595
# of episode :740
exploiter avg. score: 20.3, avg. epi length: 502
# of episode :760
exploiter avg. score: 25.75, avg. epi length: 726
# of episode :780
exploiter avg. score: -5.35, avg. epi length: 886
# of episode :800
exploiter avg. score: 5.15, avg. epi length: 917
# of episode :820
exploiter avg. score: 22.85, avg. epi length: 767
# of episode :840
exploiter avg. score: 32.85, avg. epi length: 630
# of episode :860
exploiter avg. score: 49.35, avg. epi length: 666
# of episode :880
exploiter avg. score: 58.1, avg. epi length: 574
# of episode :900
exploiter avg. score: 49.1, avg. epi length: 732
# of episode :920
exploiter avg. score: 62.0, avg. epi length: 659
# of episode :940
exploiter avg. score: 67.45, avg. epi length: 443
# of episode :960
exploiter avg. score: 66.1, avg. epi length: 534
# of episode :980
exploiter avg. score: 66.55, avg. epi length: 500
Final score: 66.55, episode length: 500
load model:  11000 11000mappo_single_1
model/boxing_v1/selfplay/noise/11000mappo_single_1
# of episode :0
exploiter avg. score: 0.6, avg. epi length: 661
# of episode :20
exploiter avg. score: -81.65, avg. epi length: 469
# of episode :40
exploiter avg. score: -67.9, avg. epi length: 511
# of episode :60
exploiter avg. score: -11.0, avg. epi length: 846
# of episode :80
exploiter avg. score: -20.4, avg. epi length: 710
# of episode :100
exploiter avg. score: 13.7, avg. epi length: 650
# of episode :120
exploiter avg. score: 23.05, avg. epi length: 675
# of episode :140
exploiter avg. score: 51.15, avg. epi length: 696
# of episode :160
exploiter avg. score: 39.6, avg. epi length: 684
# of episode :180
exploiter avg. score: 44.75, avg. epi length: 669
# of episode :200
exploiter avg. score: 36.35, avg. epi length: 619
# of episode :220
exploiter avg. score: 32.6, avg. epi length: 568
# of episode :240
exploiter avg. score: 68.5, avg. epi length: 621
# of episode :260
exploiter avg. score: 38.85, avg. epi length: 697
# of episode :280
exploiter avg. score: 25.25, avg. epi length: 642
# of episode :300
exploiter avg. score: 17.4, avg. epi length: 721
# of episode :320
exploiter avg. score: 36.85, avg. epi length: 682
# of episode :340
exploiter avg. score: 34.2, avg. epi length: 635
# of episode :360
exploiter avg. score: 49.25, avg. epi length: 518
# of episode :380
exploiter avg. score: 58.9, avg. epi length: 627
# of episode :400
exploiter avg. score: 71.8, avg. epi length: 528
# of episode :420
exploiter avg. score: 54.75, avg. epi length: 606
# of episode :440
exploiter avg. score: 84.2, avg. epi length: 565
# of episode :460
exploiter avg. score: 81.25, avg. epi length: 697
# of episode :480
exploiter avg. score: 86.7, avg. epi length: 857
# of episode :500
exploiter avg. score: 82.1, avg. epi length: 763
# of episode :520
exploiter avg. score: 64.0, avg. epi length: 535
# of episode :540
exploiter avg. score: 54.0, avg. epi length: 761
# of episode :560
exploiter avg. score: 52.8, avg. epi length: 951
# of episode :580
exploiter avg. score: 72.55, avg. epi length: 681
# of episode :600
exploiter avg. score: 80.55, avg. epi length: 707
# of episode :620
exploiter avg. score: 75.5, avg. epi length: 895
# of episode :640
exploiter avg. score: 66.8, avg. epi length: 672
# of episode :660
exploiter avg. score: 72.95, avg. epi length: 690
# of episode :680
exploiter avg. score: 75.65, avg. epi length: 809
# of episode :700
exploiter avg. score: 68.45, avg. epi length: 1113
# of episode :720
exploiter avg. score: 82.35, avg. epi length: 793
# of episode :740
exploiter avg. score: 67.3, avg. epi length: 745
# of episode :760
exploiter avg. score: 78.7, avg. epi length: 525
# of episode :780
exploiter avg. score: 92.8, avg. epi length: 420
# of episode :800
exploiter avg. score: 47.3, avg. epi length: 474
# of episode :820
exploiter avg. score: 79.4, avg. epi length: 406
# of episode :840
exploiter avg. score: 66.6, avg. epi length: 519
# of episode :860
exploiter avg. score: 74.2, avg. epi length: 561
# of episode :880
exploiter avg. score: 39.6, avg. epi length: 763
# of episode :900
exploiter avg. score: 44.8, avg. epi length: 756
# of episode :920
exploiter avg. score: 57.25, avg. epi length: 667
# of episode :940
exploiter avg. score: 35.45, avg. epi length: 563
# of episode :960
exploiter avg. score: 46.4, avg. epi length: 552
# of episode :980
exploiter avg. score: 48.35, avg. epi length: 700
Final score: 48.35, episode length: 700
load model:  12000 12000mappo_single_1
model/boxing_v1/selfplay/noise/12000mappo_single_1
# of episode :0
exploiter avg. score: 3.05, avg. epi length: 718
# of episode :20
exploiter avg. score: -0.15, avg. epi length: 814
# of episode :40
exploiter avg. score: 16.75, avg. epi length: 783
# of episode :60
exploiter avg. score: 39.45, avg. epi length: 866
# of episode :80
exploiter avg. score: 15.15, avg. epi length: 715
# of episode :100
exploiter avg. score: 70.05, avg. epi length: 574
# of episode :120
exploiter avg. score: 63.8, avg. epi length: 569
# of episode :140
exploiter avg. score: 53.15, avg. epi length: 598
# of episode :160
exploiter avg. score: 35.25, avg. epi length: 633
# of episode :180
exploiter avg. score: 40.6, avg. epi length: 575
# of episode :200
exploiter avg. score: 36.85, avg. epi length: 481
# of episode :220
exploiter avg. score: 21.9, avg. epi length: 611
# of episode :240
exploiter avg. score: 43.65, avg. epi length: 554
# of episode :260
exploiter avg. score: 42.15, avg. epi length: 576
# of episode :280
exploiter avg. score: 40.0, avg. epi length: 653
# of episode :300
exploiter avg. score: 37.1, avg. epi length: 853
# of episode :320
exploiter avg. score: 82.3, avg. epi length: 685
# of episode :340
exploiter avg. score: 74.1, avg. epi length: 724
# of episode :360
exploiter avg. score: 9.85, avg. epi length: 562
# of episode :380
exploiter avg. score: 2.1, avg. epi length: 631
# of episode :400
exploiter avg. score: -33.3, avg. epi length: 1230
# of episode :420
exploiter avg. score: -3.95, avg. epi length: 1572
# of episode :440
exploiter avg. score: 34.45, avg. epi length: 1383
# of episode :460
exploiter avg. score: 61.8, avg. epi length: 810
# of episode :480
exploiter avg. score: 40.0, avg. epi length: 537
# of episode :500
exploiter avg. score: 61.4, avg. epi length: 552
# of episode :520
exploiter avg. score: 69.15, avg. epi length: 523
# of episode :540
exploiter avg. score: 45.25, avg. epi length: 600
# of episode :560
exploiter avg. score: 46.35, avg. epi length: 655
# of episode :580
exploiter avg. score: 50.75, avg. epi length: 711
# of episode :600
exploiter avg. score: 37.7, avg. epi length: 615
# of episode :620
exploiter avg. score: 73.85, avg. epi length: 495
# of episode :640
exploiter avg. score: 68.9, avg. epi length: 481
# of episode :660
exploiter avg. score: 63.3, avg. epi length: 444
# of episode :680
exploiter avg. score: 62.45, avg. epi length: 481
# of episode :700
exploiter avg. score: 60.8, avg. epi length: 478
# of episode :720
exploiter avg. score: 68.1, avg. epi length: 513
# of episode :740
exploiter avg. score: 77.55, avg. epi length: 546
# of episode :760
exploiter avg. score: 60.55, avg. epi length: 573
# of episode :780
exploiter avg. score: 81.55, avg. epi length: 602
# of episode :800
exploiter avg. score: 60.5, avg. epi length: 534
# of episode :820
exploiter avg. score: 45.6, avg. epi length: 717
# of episode :840
exploiter avg. score: 87.05, avg. epi length: 469
# of episode :860
exploiter avg. score: 33.8, avg. epi length: 548
# of episode :880
exploiter avg. score: 37.55, avg. epi length: 661
# of episode :900
exploiter avg. score: -44.65, avg. epi length: 655
# of episode :920
exploiter avg. score: -37.3, avg. epi length: 771
# of episode :940
exploiter avg. score: 10.0, avg. epi length: 841
# of episode :960
exploiter avg. score: 70.55, avg. epi length: 428
# of episode :980
exploiter avg. score: 87.4, avg. epi length: 427
Final score: 87.4, episode length: 427
load model:  13000 13000mappo_single_1
model/boxing_v1/selfplay/noise/13000mappo_single_1
# of episode :0
exploiter avg. score: -3.9, avg. epi length: 631
# of episode :20
exploiter avg. score: 42.35, avg. epi length: 627
# of episode :40
exploiter avg. score: 44.8, avg. epi length: 706
# of episode :60
exploiter avg. score: 50.95, avg. epi length: 396
# of episode :80
exploiter avg. score: 47.6, avg. epi length: 424
# of episode :100
exploiter avg. score: 71.3, avg. epi length: 368
# of episode :120
exploiter avg. score: 74.0, avg. epi length: 338
# of episode :140
exploiter avg. score: 89.0, avg. epi length: 414
# of episode :160
exploiter avg. score: 61.1, avg. epi length: 348
# of episode :180
exploiter avg. score: 72.4, avg. epi length: 421
# of episode :200
exploiter avg. score: 44.25, avg. epi length: 364
# of episode :220
exploiter avg. score: 57.2, avg. epi length: 384
# of episode :240
exploiter avg. score: 42.4, avg. epi length: 424
# of episode :260
exploiter avg. score: 15.35, avg. epi length: 323
# of episode :280
exploiter avg. score: 66.6, avg. epi length: 411
# of episode :300
exploiter avg. score: 24.0, avg. epi length: 386
# of episode :320
exploiter avg. score: 22.85, avg. epi length: 410
# of episode :340
exploiter avg. score: 9.65, avg. epi length: 429
# of episode :360
exploiter avg. score: 40.6, avg. epi length: 478
# of episode :380
exploiter avg. score: 3.0, avg. epi length: 516
# of episode :400
exploiter avg. score: -7.0, avg. epi length: 587
# of episode :420
exploiter avg. score: 32.0, avg. epi length: 481
# of episode :440
exploiter avg. score: -75.65, avg. epi length: 509
# of episode :460
exploiter avg. score: -85.2, avg. epi length: 412
# of episode :480
exploiter avg. score: -64.55, avg. epi length: 446
# of episode :500
exploiter avg. score: -45.75, avg. epi length: 499
# of episode :520
exploiter avg. score: -7.4, avg. epi length: 563
# of episode :540
exploiter avg. score: -5.45, avg. epi length: 665
# of episode :560
exploiter avg. score: -16.3, avg. epi length: 767
# of episode :580
exploiter avg. score: -8.45, avg. epi length: 674
# of episode :600
exploiter avg. score: -38.9, avg. epi length: 575
# of episode :620
exploiter avg. score: -0.7, avg. epi length: 523
# of episode :640
exploiter avg. score: -2.8, avg. epi length: 476
# of episode :660
exploiter avg. score: -48.55, avg. epi length: 565
# of episode :680
exploiter avg. score: 21.1, avg. epi length: 658
# of episode :700
exploiter avg. score: 24.65, avg. epi length: 529
# of episode :720
exploiter avg. score: 44.9, avg. epi length: 404
# of episode :740
exploiter avg. score: 71.5, avg. epi length: 404
# of episode :760
exploiter avg. score: 40.65, avg. epi length: 469
# of episode :780
exploiter avg. score: 61.8, avg. epi length: 515
# of episode :800
exploiter avg. score: 54.85, avg. epi length: 543
# of episode :820
exploiter avg. score: 16.6, avg. epi length: 665
# of episode :840
exploiter avg. score: 15.8, avg. epi length: 767
# of episode :860
exploiter avg. score: 14.55, avg. epi length: 618
# of episode :880
exploiter avg. score: 15.5, avg. epi length: 668
# of episode :900
exploiter avg. score: 7.55, avg. epi length: 809
# of episode :920
exploiter avg. score: 18.95, avg. epi length: 836
# of episode :940
exploiter avg. score: -26.45, avg. epi length: 700
# of episode :960
exploiter avg. score: 1.65, avg. epi length: 684
# of episode :980
exploiter avg. score: 19.15, avg. epi length: 644
Final score: 19.15, episode length: 644
load model:  14000 14000mappo_single_1
model/boxing_v1/selfplay/noise/14000mappo_single_1
# of episode :0
exploiter avg. score: -1.4, avg. epi length: 768
# of episode :20
exploiter avg. score: -50.3, avg. epi length: 770
# of episode :40
exploiter avg. score: -40.2, avg. epi length: 1021
# of episode :60
exploiter avg. score: -49.8, avg. epi length: 1037
# of episode :80
exploiter avg. score: -43.5, avg. epi length: 1183
# of episode :100
exploiter avg. score: -48.8, avg. epi length: 1030
# of episode :120
exploiter avg. score: -42.65, avg. epi length: 1221
# of episode :140
exploiter avg. score: -14.25, avg. epi length: 1642
# of episode :160
exploiter avg. score: -27.45, avg. epi length: 1403
# of episode :180
exploiter avg. score: -35.0, avg. epi length: 1271
# of episode :200
exploiter avg. score: -13.2, avg. epi length: 1496
# of episode :220
exploiter avg. score: -12.9, avg. epi length: 1695
# of episode :240
exploiter avg. score: -35.0, avg. epi length: 1695
# of episode :260
exploiter avg. score: 2.85, avg. epi length: 1666
# of episode :280
exploiter avg. score: -31.9, avg. epi length: 860
# of episode :300
exploiter avg. score: -33.65, avg. epi length: 674
# of episode :320
exploiter avg. score: -61.05, avg. epi length: 591
# of episode :340
exploiter avg. score: -15.8, avg. epi length: 666
# of episode :360
exploiter avg. score: -32.15, avg. epi length: 778
# of episode :380
exploiter avg. score: -57.0, avg. epi length: 674
# of episode :400
exploiter avg. score: -6.65, avg. epi length: 974
# of episode :420
exploiter avg. score: 4.4, avg. epi length: 1089
# of episode :440
exploiter avg. score: -3.05, avg. epi length: 1031
# of episode :460
exploiter avg. score: -25.8, avg. epi length: 936
# of episode :480
exploiter avg. score: -31.3, avg. epi length: 876
# of episode :500
exploiter avg. score: -11.85, avg. epi length: 879
# of episode :520
exploiter avg. score: 0.95, avg. epi length: 987
# of episode :540
exploiter avg. score: 14.35, avg. epi length: 1379
# of episode :560
exploiter avg. score: -9.65, avg. epi length: 1352
# of episode :580
exploiter avg. score: -47.5, avg. epi length: 938
# of episode :600
exploiter avg. score: 33.3, avg. epi length: 1060
# of episode :620
exploiter avg. score: 29.85, avg. epi length: 750
# of episode :640
exploiter avg. score: 29.4, avg. epi length: 600
# of episode :660
exploiter avg. score: 45.95, avg. epi length: 795
# of episode :680
exploiter avg. score: 57.45, avg. epi length: 624
# of episode :700
exploiter avg. score: 60.9, avg. epi length: 522
# of episode :720
exploiter avg. score: 51.2, avg. epi length: 645
# of episode :740
exploiter avg. score: 58.05, avg. epi length: 712
# of episode :760
exploiter avg. score: 56.65, avg. epi length: 718
# of episode :780
exploiter avg. score: 56.8, avg. epi length: 591
# of episode :800
exploiter avg. score: 73.4, avg. epi length: 610
# of episode :820
exploiter avg. score: 78.35, avg. epi length: 557
# of episode :840
exploiter avg. score: 45.15, avg. epi length: 527
# of episode :860
exploiter avg. score: 51.85, avg. epi length: 503
# of episode :880
exploiter avg. score: 58.85, avg. epi length: 527
# of episode :900
exploiter avg. score: 22.15, avg. epi length: 729
# of episode :920
exploiter avg. score: 79.35, avg. epi length: 625
# of episode :940
exploiter avg. score: 63.5, avg. epi length: 528
# of episode :960
exploiter avg. score: 74.15, avg. epi length: 553
# of episode :980
exploiter avg. score: 51.0, avg. epi length: 558
Final score: 51.0, episode length: 558
load model:  15000 15000mappo_single_1
model/boxing_v1/selfplay/noise/15000mappo_single_1
# of episode :0
exploiter avg. score: 3.25, avg. epi length: 945
# of episode :20
exploiter avg. score: 84.45, avg. epi length: 382
# of episode :40
exploiter avg. score: 68.35, avg. epi length: 558
# of episode :60
exploiter avg. score: 32.25, avg. epi length: 757
# of episode :80
exploiter avg. score: 68.95, avg. epi length: 539
# of episode :100
exploiter avg. score: 91.75, avg. epi length: 374
# of episode :120
exploiter avg. score: 86.95, avg. epi length: 337
# of episode :140
exploiter avg. score: 69.6, avg. epi length: 424
# of episode :160
exploiter avg. score: 60.85, avg. epi length: 500
# of episode :180
exploiter avg. score: 79.95, avg. epi length: 477
# of episode :200
exploiter avg. score: 87.9, avg. epi length: 447
# of episode :220
exploiter avg. score: 65.95, avg. epi length: 514
# of episode :240
exploiter avg. score: 88.0, avg. epi length: 515
# of episode :260
exploiter avg. score: 63.5, avg. epi length: 521
# of episode :280
exploiter avg. score: 80.4, avg. epi length: 474
# of episode :300
exploiter avg. score: 93.8, avg. epi length: 376
# of episode :320
exploiter avg. score: 77.5, avg. epi length: 518
# of episode :340
exploiter avg. score: 59.1, avg. epi length: 528
# of episode :360
exploiter avg. score: 71.8, avg. epi length: 508
# of episode :380
exploiter avg. score: 90.2, avg. epi length: 538
# of episode :400
exploiter avg. score: 95.35, avg. epi length: 382
# of episode :420
exploiter avg. score: 82.35, avg. epi length: 498
# of episode :440
exploiter avg. score: 90.35, avg. epi length: 414
# of episode :460
exploiter avg. score: 90.7, avg. epi length: 453
# of episode :480
exploiter avg. score: 80.9, avg. epi length: 435
# of episode :500
exploiter avg. score: 92.6, avg. epi length: 367
# of episode :520
exploiter avg. score: 80.5, avg. epi length: 384
# of episode :540
exploiter avg. score: 88.1, avg. epi length: 440
# of episode :560
exploiter avg. score: 82.75, avg. epi length: 406
# of episode :580
exploiter avg. score: 94.0, avg. epi length: 367
# of episode :600
exploiter avg. score: 93.05, avg. epi length: 367
# of episode :620
exploiter avg. score: 84.7, avg. epi length: 314
# of episode :640
exploiter avg. score: 93.7, avg. epi length: 315
# of episode :660
exploiter avg. score: 77.8, avg. epi length: 386
# of episode :680
exploiter avg. score: 93.2, avg. epi length: 339
# of episode :700
exploiter avg. score: 89.85, avg. epi length: 339
# of episode :720
exploiter avg. score: 97.75, avg. epi length: 292
# of episode :740
exploiter avg. score: 91.75, avg. epi length: 350
# of episode :760
exploiter avg. score: 85.0, avg. epi length: 369
# of episode :780
exploiter avg. score: 95.25, avg. epi length: 348
# of episode :800
exploiter avg. score: 95.15, avg. epi length: 326
# of episode :820
exploiter avg. score: 94.7, avg. epi length: 323
# of episode :840
